Subj,Condition,Bin,Time,ToDistractor,ToTarget,elogit,elogit_wt,Proportion
8,facilitating,50,1450,9,12,0.27443684570176,0.185263157894737,0.571428571428571
8,facilitating,51,1500,9,15,0.489548225318706,0.169779286926995,0.625
8,facilitating,52,1550,10,12,0.174353387144778,0.175238095238095,0.545454545454545
8,facilitating,53,1600,9,12,0.27443684570176,0.185263157894737,0.571428571428571
8,facilitating,54,1650,9,12,0.27443684570176,0.185263157894737,0.571428571428571
8,facilitating,55,1700,9,12,0.27443684570176,0.185263157894737,0.571428571428571
8,facilitating,56,1750,7,12,0.510825623765991,0.213333333333333,0.631578947368421
8,facilitating,57,1800,6,11,0.570544858467613,0.240802675585284,0.647058823529412
8,filler,1,-1000,14,9,-0.422856850820034,0.174228675136116,0.391304347826087
8,filler,2,-950,16,10,-0.451985123743057,0.155844155844156,0.384615384615385
8,filler,3,-900,15,12,-0.215111379616946,0.144516129032258,0.444444444444444
8,filler,4,-850,15,12,-0.215111379616946,0.144516129032258,0.444444444444444
8,filler,5,-800,15,12,-0.215111379616946,0.144516129032258,0.444444444444444
8,filler,6,-750,15,12,-0.215111379616946,0.144516129032258,0.444444444444444
8,filler,7,-700,12,14,0.148420005118273,0.148965517241379,0.538461538461538
8,filler,8,-650,10,16,0.451985123743057,0.155844155844156,0.615384615384615
8,filler,9,-600,9,18,0.666478933477784,0.159317211948791,0.666666666666667
8,filler,10,-550,9,18,0.666478933477784,0.159317211948791,0.666666666666667
8,filler,11,-500,9,15,0.489548225318706,0.169779286926995,0.625
8,filler,12,-450,7,15,0.725937003382936,0.197849462365591,0.681818181818182
8,filler,13,-400,6,15,0.86903784702361,0.218362282878412,0.714285714285714
8,filler,14,-350,6,15,0.86903784702361,0.218362282878412,0.714285714285714
8,filler,15,-300,6,15,0.86903784702361,0.218362282878412,0.714285714285714
8,filler,16,-250,8,20,0.880358722648092,0.166427546628407,0.714285714285714
8,filler,17,-200,9,21,0.816761136527122,0.151774785801714,0.7
8,filler,18,-150,11,21,0.625705899764413,0.133468149646107,0.65625
8,filler,19,-100,10,18,0.566395474920801,0.149292149292149,0.642857142857143
8,filler,20,-50,9,18,0.666478933477784,0.159317211948791,0.666666666666667
8,filler,21,0,9,15,0.489548225318706,0.169779286926995,0.625
8,filler,22,50,9,15,0.489548225318706,0.169779286926995,0.625
8,filler,23,100,5,15,1.03609193168678,0.24633431085044,0.75
8,filler,24,150,6,17,0.990398704027877,0.210989010989011,0.739130434782609
8,filler,25,200,8,15,0.60077386042893,0.182163187855787,0.652173913043478
8,filler,26,250,10,15,0.389464766761723,0.159754224270353,0.6
8,filler,27,300,12,15,0.215111379616945,0.144516129032258,0.555555555555556
8,filler,28,350,9,15,0.489548225318706,0.169779286926995,0.625
8,filler,29,400,9,12,0.27443684570176,0.185263157894737,0.571428571428571
8,filler,30,450,9,14,0.422856850820034,0.174228675136116,0.608695652173913
8,filler,31,500,9,15,0.489548225318706,0.169779286926995,0.625
8,filler,32,550,8,15,0.60077386042893,0.182163187855787,0.652173913043478
8,filler,33,600,3,15,1.48807705542983,0.350230414746544,0.833333333333333
8,filler,34,650,3,16,1.55059741241117,0.346320346320346,0.842105263157895
8,filler,35,700,3,18,1.66500776358891,0.33976833976834,0.857142857142857
8,filler,36,750,3,18,1.66500776358891,0.33976833976834,0.857142857142857
8,filler,37,800,3,18,1.66500776358891,0.33976833976834,0.857142857142857
8,filler,38,850,3,18,1.66500776358891,0.33976833976834,0.857142857142857
8,filler,39,900,1,18,2.51230562397611,0.720720720720721,0.947368421052632
8,filler,40,950,0,21,3.76120011569356,2.04651162790698,1
8,filler,41,1000,0,24,3.89182029811063,2.04081632653061,1
8,filler,42,1050,0,24,3.89182029811063,2.04081632653061,1
8,filler,43,1100,0,26,3.97029191355212,2.0377358490566,1
8,filler,44,1150,1,19,2.56494935746154,0.717948717948718,0.95
8,filler,45,1200,3,19,1.71765149707433,0.336996336996337,0.863636363636364
8,filler,46,1250,3,21,1.81528996663825,0.332225913621262,0.875
8,filler,47,1300,3,16,1.55059741241117,0.346320346320346,0.842105263157895
8,filler,48,1350,3,12,1.27296567581289,0.365714285714286,0.8
8,filler,49,1400,3,12,1.27296567581289,0.365714285714286,0.8
8,filler,50,1450,3,12,1.27296567581289,0.365714285714286,0.8
8,filler,51,1500,3,14,1.42138568093116,0.354679802955665,0.823529411764706
8,filler,52,1550,3,12,1.27296567581289,0.365714285714286,0.8
8,filler,53,1600,3,13,1.34992671694902,0.35978835978836,0.8125
8,filler,54,1650,3,13,1.34992671694902,0.35978835978836,0.8125
8,filler,55,1700,3,14,1.42138568093116,0.354679802955665,0.823529411764706
8,filler,56,1750,3,15,1.48807705542983,0.350230414746544,0.833333333333333
8,filler,57,1800,3,11,1.18958406687384,0.372670807453416,0.785714285714286
8,neutral,1,-1000,20,15,-0.279584862219162,0.113296616837136,0.428571428571429
8,neutral,2,-950,21,15,-0.327212911208416,0.111027756939235,0.416666666666667
8,neutral,3,-900,21,12,-0.542324290825362,0.126511627906977,0.363636363636364
8,neutral,4,-850,21,12,-0.542324290825362,0.126511627906977,0.363636363636364
8,neutral,5,-800,21,12,-0.542324290825362,0.126511627906977,0.363636363636364
8,neutral,6,-750,21,12,-0.542324290825362,0.126511627906977,0.363636363636364
8,neutral,7,-700,21,12,-0.542324290825362,0.126511627906977,0.363636363636364
8,neutral,8,-650,21,12,-0.542324290825362,0.126511627906977,0.363636363636364
8,neutral,9,-600,22,9,-0.862223510603879,0.149707602339181,0.290322580645161
8,neutral,10,-550,21,10,-0.716677677970139,0.141749723145072,0.32258064516129
8,neutral,11,-500,18,13,-0.315081046639895,0.128128128128128,0.419354838709677
8,neutral,12,-450,18,15,-0.176930708159078,0.118570183086312,0.454545454545455
8,neutral,13,-400,16,16,0,0.121212121212121,0.5
8,neutral,14,-350,15,17,0.121360857004268,0.121658986175115,0.53125
8,neutral,15,-300,13,15,0.138150338480817,0.138590203106332,0.535714285714286
8,neutral,16,-250,10,17,0.510825623765991,0.152380952380952,0.62962962962963
8,neutral,17,-200,9,18,0.666478933477784,0.159317211948791,0.666666666666667
8,neutral,18,-150,7,18,0.902867711542014,0.187387387387387,0.72
8,neutral,19,-100,6,22,1.24171313230878,0.198290598290598,0.785714285714286
8,neutral,20,-50,6,24,1.32687094064909,0.194662480376766,0.8
8,neutral,21,0,6,24,1.32687094064909,0.194662480376766,0.8
8,neutral,22,50,7,22,1.09861228866811,0.177777777777778,0.758620689655172
8,neutral,23,100,9,21,0.816761136527122,0.151774785801714,0.7
8,neutral,24,150,9,21,0.816761136527122,0.151774785801714,0.7
8,neutral,25,200,6,21,1.19625075823203,0.200357781753131,0.777777777777778
8,neutral,26,250,3,23,1.90423745265475,0.328267477203647,0.884615384615385
8,neutral,27,300,3,24,1.94591014905531,0.326530612244898,0.888888888888889
8,neutral,28,350,3,23,1.90423745265475,0.328267477203647,0.884615384615385
8,neutral,29,400,6,21,1.19625075823203,0.200357781753131,0.777777777777778
8,neutral,30,450,7,19,0.955511445027436,0.184615384615385,0.730769230769231
8,neutral,31,500,12,16,0.27763173659828,0.140606060606061,0.571428571428571
8,neutral,32,550,10,15,0.389464766761723,0.159754224270353,0.6
8,neutral,33,600,12,18,0.392042087776024,0.134054054054054,0.6
8,neutral,34,650,13,18,0.315081046639895,0.128128128128128,0.580645161290323
8,neutral,35,700,13,18,0.315081046639895,0.128128128128128,0.580645161290323
8,neutral,36,750,10,18,0.566395474920801,0.149292149292149,0.642857142857143
8,neutral,37,800,9,18,0.666478933477784,0.159317211948791,0.666666666666667
8,neutral,38,850,9,18,0.666478933477784,0.159317211948791,0.666666666666667
8,neutral,39,900,10,16,0.451985123743057,0.155844155844156,0.615384615384615
8,neutral,40,950,14,15,0.0666913744986721,0.133481646273637,0.517241379310345
8,neutral,41,1000,15,17,0.121360857004268,0.121658986175115,0.53125
8,neutral,42,1050,15,17,0.121360857004268,0.121658986175115,0.53125
8,neutral,43,1100,17,13,-0.259511195485085,0.131216931216931,0.433333333333333
8,neutral,44,1150,18,12,-0.392042087776024,0.134054054054054,0.4
8,neutral,45,1200,16,12,-0.277631736598279,0.140606060606061,0.428571428571429
8,neutral,46,1250,17,12,-0.336472236621213,0.137142857142857,0.413793103448276
8,neutral,47,1300,18,12,-0.392042087776024,0.134054054054054,0.4
8,neutral,48,1350,18,12,-0.392042087776024,0.134054054054054,0.4
8,neutral,49,1400,18,12,-0.392042087776024,0.134054054054054,0.4
8,neutral,50,1450,17,9,-0.610909082322973,0.162406015037594,0.346153846153846
8,neutral,51,1500,18,10,-0.566395474920801,0.149292149292149,0.357142857142857
8,neutral,52,1550,18,8,-0.777704568588008,0.171701112877583,0.307692307692308
8,neutral,53,1600,18,6,-1.04596855518269,0.207900207900208,0.25
8,neutral,54,1650,20,6,-1.14862270924277,0.202626641651032,0.230769230769231
8,neutral,55,1700,21,6,-1.19625075823203,0.200357781753131,0.222222222222222
8,neutral,56,1750,21,6,-1.19625075823203,0.200357781753131,0.222222222222222
8,neutral,57,1800,18,6,-1.04596855518269,0.207900207900208,0.25
9,facilitating,1,-1000,36,9,-1.34602046198195,0.132660418168709,0.2
9,facilitating,2,-950,35,9,-1.31824089787487,0.133432171979244,0.204545454545455
9,facilitating,3,-900,33,11,-1.06919840346182,0.116807268007787,0.25
9,facilitating,4,-850,33,11,-1.06919840346182,0.116807268007787,0.25
9,facilitating,5,-800,32,10,-1.12986483217221,0.126007326007326,0.238095238095238
9,facilitating,6,-750,32,12,-0.955511445027436,0.110769230769231,0.272727272727273
9,facilitating,7,-700,26,13,-0.674455047547793,0.111809923130678,0.333333333333333
9,facilitating,8,-650,21,17,-0.205852054204149,0.103654485049834,0.447368421052632
9,facilitating,9,-600,18,17,-0.0555698511548108,0.111196911196911,0.485714285714286
9,facilitating,10,-550,15,22,0.372675285285174,0.108960573476703,0.594594594594595
9,facilitating,11,-500,15,24,0.45783309362548,0.10533245556287,0.615384615384615
9,facilitating,12,-450,14,24,0.524524468124153,0.109781843771992,0.631578947368421
9,facilitating,13,-400,12,26,0.751416088683921,0.117735849056604,0.684210526315789
9,facilitating,14,-350,12,27,0.78845736036427,0.116363636363636,0.692307692307692
9,facilitating,15,-300,12,27,0.78845736036427,0.116363636363636,0.692307692307692
9,facilitating,16,-250,12,29,0.858661619037519,0.113898305084746,0.707317073170732
9,facilitating,17,-200,12,30,0.89199803930511,0.112786885245902,0.714285714285714
9,facilitating,18,-150,12,30,0.89199803930511,0.112786885245902,0.714285714285714
9,facilitating,19,-100,12,30,0.89199803930511,0.112786885245902,0.714285714285714
9,facilitating,20,-50,12,30,0.89199803930511,0.112786885245902,0.714285714285714
9,facilitating,21,0,13,26,0.674455047547793,0.111809923130678,0.666666666666667
9,facilitating,22,50,17,24,0.336472236621213,0.0979591836734694,0.585365853658537
9,facilitating,23,100,18,24,0.280902385466402,0.0948703805846663,0.571428571428571
9,facilitating,24,150,18,24,0.280902385466402,0.0948703805846663,0.571428571428571
9,facilitating,25,200,18,24,0.280902385466402,0.0948703805846663,0.571428571428571
9,facilitating,26,250,18,24,0.280902385466402,0.0948703805846663,0.571428571428571
9,facilitating,27,300,18,24,0.280902385466402,0.0948703805846663,0.571428571428571
9,facilitating,28,350,20,24,0.178248231406319,0.0895968143354903,0.545454545454545
9,facilitating,29,400,21,24,0.130620182417064,0.087327954437589,0.533333333333333
9,facilitating,30,450,21,24,0.130620182417064,0.087327954437589,0.533333333333333
9,facilitating,31,500,21,24,0.130620182417064,0.087327954437589,0.533333333333333
9,facilitating,32,550,21,24,0.130620182417064,0.087327954437589,0.533333333333333
9,facilitating,33,600,21,24,0.130620182417064,0.087327954437589,0.533333333333333
9,facilitating,34,650,21,24,0.130620182417064,0.087327954437589,0.533333333333333
9,facilitating,35,700,19,24,0.22825865198098,0.0920983778126635,0.558139534883721
9,facilitating,36,750,15,26,0.536304709066976,0.102251978088862,0.634146341463415
9,facilitating,37,800,15,30,0.676886659688165,0.0973030142781597,0.666666666666667
9,facilitating,38,850,15,30,0.676886659688165,0.0973030142781597,0.666666666666667
9,facilitating,39,900,10,31,1.09861228866811,0.126984126984127,0.75609756097561
9,facilitating,40,950,9,33,1.26025364022453,0.135113904163394,0.785714285714286
9,facilitating,41,1000,9,30,1.16643488500687,0.138050043140638,0.769230769230769
9,facilitating,42,1050,9,30,1.16643488500687,0.138050043140638,0.769230769230769
9,facilitating,43,1100,9,30,1.16643488500687,0.138050043140638,0.769230769230769
9,facilitating,44,1150,9,30,1.16643488500687,0.138050043140638,0.769230769230769
9,facilitating,45,1200,9,30,1.16643488500687,0.138050043140638,0.769230769230769
9,facilitating,46,1250,9,30,1.16643488500687,0.138050043140638,0.769230769230769
9,facilitating,47,1300,9,30,1.16643488500687,0.138050043140638,0.769230769230769
9,facilitating,48,1350,9,27,1.06289420606603,0.141626794258373,0.75
9,facilitating,49,1400,14,24,0.524524468124153,0.109781843771992,0.631578947368421
9,facilitating,50,1450,15,24,0.45783309362548,0.10533245556287,0.615384615384615
9,facilitating,51,1500,15,24,0.45783309362548,0.10533245556287,0.615384615384615
9,facilitating,52,1550,12,24,0.672944473242426,0.120816326530612,0.666666666666667
9,facilitating,53,1600,15,27,0.573345980747325,0.100879765395894,0.642857142857143
9,facilitating,54,1650,15,27,0.573345980747325,0.100879765395894,0.642857142857143
9,facilitating,55,1700,15,27,0.573345980747325,0.100879765395894,0.642857142857143
9,facilitating,56,1750,15,27,0.573345980747325,0.100879765395894,0.642857142857143
9,facilitating,57,1800,11,27,0.871838969303321,0.123320158102767,0.710526315789474
9,filler,1,-1000,15,20,0.279584862219162,0.113296616837136,0.571428571428571
9,filler,2,-950,18,21,0.150282203049338,0.100565681961031,0.538461538461538
9,filler,3,-900,18,20,0.102654154060083,0.102834541858932,0.526315789473684
9,filler,4,-850,21,18,-0.150282203049338,0.100565681961031,0.461538461538462
9,filler,5,-800,18,18,0,0.108108108108108,0.5
9,filler,6,-750,18,21,0.150282203049338,0.100565681961031,0.538461538461538
9,filler,7,-700,18,21,0.150282203049338,0.100565681961031,0.538461538461538
9,filler,8,-650,18,21,0.150282203049338,0.100565681961031,0.538461538461538
9,filler,9,-600,18,18,0,0.108108108108108,0.5
9,filler,10,-550,17,18,0.0555698511548108,0.111196911196911,0.514285714285714
9,filler,11,-500,12,19,0.444685821261446,0.131282051282051,0.612903225806452
9,filler,12,-450,12,21,0.542324290825362,0.126511627906977,0.636363636363636
9,filler,13,-400,12,24,0.672944473242426,0.120816326530612,0.666666666666667
9,filler,14,-350,12,24,0.672944473242426,0.120816326530612,0.666666666666667
9,filler,15,-300,12,21,0.542324290825362,0.126511627906977,0.636363636363636
9,filler,16,-250,15,23,0.416160397224912,0.10706932052162,0.605263157894737
9,filler,17,-200,13,23,0.55431073570573,0.116627265563436,0.638888888888889
9,filler,18,-150,12,26,0.751416088683921,0.117735849056604,0.684210526315789
9,filler,19,-100,12,25,0.712949807856125,0.11921568627451,0.675675675675676
9,filler,20,-50,12,27,0.78845736036427,0.116363636363636,0.692307692307692
9,filler,21,0,12,25,0.712949807856125,0.11921568627451,0.675675675675676
9,filler,22,50,12,24,0.672944473242426,0.120816326530612,0.666666666666667
9,filler,23,100,12,24,0.672944473242426,0.120816326530612,0.666666666666667
9,filler,24,150,12,24,0.672944473242426,0.120816326530612,0.666666666666667
9,filler,25,200,12,22,0.587786664902119,0.124444444444444,0.647058823529412
9,filler,26,250,15,21,0.327212911208416,0.111027756939235,0.583333333333333
9,filler,27,300,15,21,0.327212911208416,0.111027756939235,0.583333333333333
9,filler,28,350,15,21,0.327212911208416,0.111027756939235,0.583333333333333
9,filler,29,400,15,21,0.327212911208416,0.111027756939235,0.583333333333333
9,filler,30,450,15,21,0.327212911208416,0.111027756939235,0.583333333333333
9,filler,31,500,15,21,0.327212911208416,0.111027756939235,0.583333333333333
9,filler,32,550,12,22,0.587786664902119,0.124444444444444,0.647058823529412
9,filler,33,600,12,24,0.672944473242426,0.120816326530612,0.666666666666667
9,filler,34,650,12,24,0.672944473242426,0.120816326530612,0.666666666666667
9,filler,35,700,12,24,0.672944473242426,0.120816326530612,0.666666666666667
9,filler,36,750,10,24,0.847297860387204,0.136054421768707,0.705882352941177
9,filler,37,800,9,27,1.06289420606603,0.141626794258373,0.75
9,filler,38,850,9,27,1.06289420606603,0.141626794258373,0.75
9,filler,39,900,9,27,1.06289420606603,0.141626794258373,0.75
9,filler,40,950,9,27,1.06289420606603,0.141626794258373,0.75
9,filler,41,1000,9,27,1.06289420606603,0.141626794258373,0.75
9,filler,42,1050,9,29,1.13309846473928,0.139161462979483,0.763157894736842
9,filler,43,1100,9,30,1.16643488500687,0.138050043140638,0.769230769230769
9,filler,44,1150,10,27,0.962810747509048,0.131601731601732,0.72972972972973
9,filler,45,1200,12,27,0.78845736036427,0.116363636363636,0.692307692307692
9,filler,46,1250,12,27,0.78845736036427,0.116363636363636,0.692307692307692
9,filler,47,1300,12,27,0.78845736036427,0.116363636363636,0.692307692307692
9,filler,48,1350,12,27,0.78845736036427,0.116363636363636,0.692307692307692
9,filler,49,1400,12,27,0.78845736036427,0.116363636363636,0.692307692307692
9,filler,50,1450,12,26,0.751416088683921,0.117735849056604,0.684210526315789
9,filler,51,1500,15,21,0.327212911208416,0.111027756939235,0.583333333333333
9,filler,52,1550,18,21,0.150282203049338,0.100565681961031,0.538461538461538
9,filler,53,1600,18,21,0.150282203049338,0.100565681961031,0.538461538461538
9,filler,54,1650,18,21,0.150282203049338,0.100565681961031,0.538461538461538
9,filler,55,1700,18,21,0.150282203049338,0.100565681961031,0.538461538461538
9,filler,56,1750,17,20,0.158224005214894,0.105923344947735,0.540540540540541
9,filler,57,1800,15,17,0.121360857004268,0.121658986175115,0.53125
9,neutral,1,-1000,18,24,0.280902385466402,0.0948703805846663,0.571428571428571
9,neutral,2,-950,18,27,0.396415272588246,0.0904176904176904,0.6
9,neutral,3,-900,18,27,0.396415272588246,0.0904176904176904,0.6
9,neutral,4,-850,18,27,0.396415272588246,0.0904176904176904,0.6
